,GO_ID,GO_term,GO_term_Count
1735,GO:0051959,dynein light intermediate chain binding,1
1736,GO:0001885,endothelial cell development,1
1737,GO:0045446,endothelial cell differentiation,1
1738,GO:0043542,endothelial cell migration,1
1739,GO:0061154,endothelial tube morphogenesis,1
1740,GO:0016282,eukaryotic 43S preinitiation complex,1
1741,GO:0044849,estrous cycle,1
1742,GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,1
1743,GO:0007163,establishment or maintenance of cell polarity,1
1744,GO:0051293,establishment of spindle localization,1
1745,GO:0090150,establishment of protein localization to membrane,1
1746,GO:0071169,establishment of protein localization to chromatin,1
1747,GO:0001736,establishment of planar polarity,1
1748,GO:0034087,establishment of mitotic sister chromatid cohesion,1
1749,GO:0045198,establishment of epithelial cell apical/basal polarity,1
1750,GO:0030010,establishment of cell polarity,1
1751,GO:0030218,erythrocyte differentiation,1
1752,GO:0060429,epithelium development,1
1753,GO:0060441,epithelial tube branching involved in lung morphogenesis,1
1754,GO:0001837,epithelial to mesenchymal transition,1
1755,GO:0010669,epithelial structure maintenance,1
1756,GO:0060287,epithelial cilium movement involved in determination of left/right asymmetry,1
1757,GO:2001013,epithelial cell proliferation involved in renal tubule morphogenesis,1
1758,GO:0060767,epithelial cell proliferation involved in prostate gland development,1
1759,GO:0010631,epithelial cell migration,1
1760,GO:0072148,epithelial cell fate commitment,1
1761,GO:0060742,epithelial cell differentiation involved in prostate gland development,1
1762,GO:0040029,epigenetic regulation of gene expression,1
1763,GO:0048013,ephrin receptor signaling pathway,1
1764,GO:0008047,enzyme activator activity,1
1765,GO:0048484,enteric nervous system development,1
1766,GO:0006112,energy reserve metabolic process,1
1767,GO:0045505,dynein intermediate chain binding,1
1768,GO:0030286,dynein complex,1
1769,GO:0001046,core promoter sequence-specific DNA binding,1
1770,GO:0019221,cytokine-mediated signaling pathway,1
1771,GO:0032590,dendrite membrane,1
1772,GO:0051607,defense response to virus,1
1773,GO:0042832,defense response to protozoan,1
1774,GO:0046697,decidualization,1
1775,GO:0042256,cytosolic ribosome assembly,1
1776,GO:0061640,cytoskeleton-dependent cytokinesis,1
1777,GO:0048788,cytoskeleton of presynaptic active zone,1
1778,GO:0106006,cytoskeletal protein-membrane anchor activity,1
1779,GO:0098574,cytoplasmic side of lysosomal membrane,1
1780,GO:1990780,cytoplasmic side of dendritic spine plasma membrane,1
1781,GO:0005881,cytoplasmic microtubule,1
1782,GO:0005868,cytoplasmic dynein complex,1
1783,GO:0032506,cytokinetic process,1
1784,GO:0008234,cysteine-type peptidase activity,1
1785,GO:0010385,double-stranded methylated DNA binding,1
1786,GO:0004197,cysteine-type endopeptidase activity,1
1787,GO:0004843,cysteine-type deubiquitinase activity,1
1788,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,1
1789,GO:0030332,cyclin binding,1
1790,GO:0031461,cullin-RING ubiquitin ligase complex,1
1791,GO:1904888,cranial skeletal system development,1
1792,GO:0021545,cranial nerve development,1
1793,GO:0061550,cranial ganglion development,1
1794,GO:0006613,cotranslational protein targeting to membrane,1
1795,GO:0030866,cortical actin cytoskeleton organization,1
1796,GO:0060977,coronary vasculature morphogenesis,1
1797,GO:0060976,coronary vasculature development,1
1798,GO:1904929,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",1
1799,GO:0070593,dendrite self-avoidance,1
1800,GO:0044307,dendritic branch,1
1801,GO:1902737,dendritic filopodium,1
1802,GO:0044294,dendritic growth cone,1
1803,GO:0003725,double-stranded RNA binding,1
1804,GO:0000724,double-strand break repair via homologous recombination,1
1805,GO:0006302,double-strand break repair,1
1806,GO:0009048,dosage compensation by inactivation of X chromosome,1
1807,GO:0009953,dorsal/ventral pattern formation,1
1808,GO:0009950,dorsal/ventral axis specification,1
1809,GO:1990791,dorsal root ganglion development,1
1810,GO:0098691,dopaminergic synapse,1
1811,GO:0071542,dopaminergic neuron differentiation,1
1812,GO:0042417,dopamine metabolic process,1
1813,GO:0042416,dopamine biosynthetic process,1
1814,GO:0150034,distal axon,1
1815,GO:0097718,disordered domain specific binding,1
1816,GO:0033058,directional locomotion,1
1817,GO:0004157,dihydropyrimidinase activity,1
1818,GO:0048589,developmental growth,1
1819,GO:0046543,development of secondary female sexual characteristics,1
1820,GO:0101005,deubiquitinase activity,1
1821,GO:0035995,detection of muscle stretch,1
1822,GO:0050966,detection of mechanical stimulus involved in sensory perception of pain,1
1823,GO:0016311,dephosphorylation,1
1824,GO:0021542,dentate gyrus development,1
1825,GO:0099519,dense core granule cytoskeletal transport,1
1826,GO:0097433,dense body,1
1827,GO:0098963,dendritic transport of messenger ribonucleoprotein complex,1
1828,GO:0044327,dendritic spine head,1
1829,GO:1901588,dendritic microtubule,1
1830,GO:0061324,canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation,1
1831,GO:0044339,canonical Wnt signaling pathway involved in osteoblast differentiation,1
1832,GO:0044336,canonical Wnt signaling pathway involved in negative regulation of apoptotic process,1
1833,GO:0004709,MAP kinase kinase kinase activity,1
1834,GO:0016266,O-glycan processing,1
1835,GO:0008374,O-acyltransferase activity,1
1836,GO:0005112,Notch binding,1
1837,GO:0031415,NatA complex,1
1838,GO:0044545,NSL complex,1
1839,GO:0072559,NLRP3 inflammasome complex,1
1840,GO:0051059,NF-kappaB binding,1
1841,GO:0050661,NADP binding,1
1842,GO:0004018,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity",1
1843,GO:0006474,N-terminal protein amino acid acetylation,1
1844,GO:0017196,N-terminal peptidyl-methionine acetylation,1
1845,GO:0072487,MSL complex,1
1846,GO:0043426,MRF binding,1
1847,GO:0004708,MAP kinase kinase activity,1
1848,GO:0032794,GTPase activating protein binding,1
1849,GO:0031430,M band,1
1850,GO:0030274,LIM domain binding,1
1851,GO:1990454,L-type voltage-gated calcium channel complex,1
1852,GO:0006559,L-phenylalanine catabolic process,1
1853,GO:0061578,K63-linked deubiquitinase activity,1
1854,GO:1990380,K48-linked deubiquitinase activity,1
1855,GO:0031011,Ino80 complex,1
1856,GO:0075522,IRES-dependent viral translational initiation,1
1857,GO:0070411,I-SMAD binding,1
1858,GO:0030544,Hsp70 protein binding,1
1859,GO:0043001,Golgi to plasma membrane protein transport,1
1860,GO:0007030,Golgi organization,1
1861,GO:0030695,GTPase regulator activity,1
1862,GO:0043186,P granule,1
1863,GO:0033962,P-body assembly,1
1864,GO:0031812,P2Y1 nucleotide receptor binding,1
1865,GO:0031208,POZ domain binding,1
1866,GO:0014044,Schwann cell development,1
1867,GO:0043220,Schmidt-Lanterman incisure,1
1868,GO:0090694,Scc2-Scc4 cohesin loading complex,1
1869,GO:0097677,STAT family protein binding,1
1870,GO:0006617,"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition",1
1871,GO:0035493,SNARE complex assembly,1
1872,GO:0032116,SMC loading complex,1
1873,GO:0060395,SMAD protein signal transduction,1
1874,GO:0031209,SCAR complex,1
1875,GO:0086070,SA node cell to atrial cardiac muscle cell communication,1
1876,GO:0086015,SA node cell action potential,1
1877,GO:1904047,S-adenosyl-L-methionine binding,1
1878,GO:0010501,RNA secondary structure unwinding,1
1879,GO:0006396,RNA processing,1
1880,GO:0001006,RNA polymerase III type 3 promoter sequence-specific DNA binding,1
1881,GO:0001003,RNA polymerase III type 2 promoter sequence-specific DNA binding,1
1882,GO:0001002,RNA polymerase III type 1 promoter sequence-specific DNA binding,1
1883,GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity,1
1884,GO:0099122,RNA polymerase II C-terminal domain binding,1
1885,GO:0001188,RNA polymerase I preinitiation complex assembly,1
1886,GO:0001164,RNA polymerase I core promoter sequence-specific DNA binding,1
1887,GO:1990280,RNA localization to chromatin,1
1888,GO:0006403,RNA localization,1
1889,GO:0003724,RNA helicase activity,1
1890,GO:0006405,RNA export from nucleus,1
1891,GO:0031519,PcG protein complex,1
1892,GO:0035517,PR-DUB complex,1
1893,GO:1905360,GTPase complex,1
1894,GO:0046037,GMP metabolic process,1
1895,GO:0034750,Scrib-APC-beta-catenin complex,1
1896,GO:0060590,ATPase regulator activity,1
1897,GO:0048208,COPII vesicle coating,1
1898,GO:0030137,COPI-coated vesicle,1
1899,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",1
1900,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",1
1901,GO:0030015,CCR4-NOT core complex,1
1902,GO:0030014,CCR4-NOT complex,1
1903,GO:0070742,C2H2 zinc finger domain binding,1
1904,GO:0090116,C-5 methylation of cytosine,1
1905,GO:0042835,BRE binding,1
1906,GO:0030509,BMP signaling pathway,1
1907,GO:0050853,B cell receptor signaling pathway,1
1908,GO:0001782,B cell homeostasis,1
1909,GO:0034314,Arp2/3 complex-mediated actin nucleation,1
1910,GO:0042030,ATPase inhibitor activity,1
1911,GO:0006177,GMP biosynthetic process,1
1912,GO:0030122,AP-2 adaptor complex,1
1913,GO:0004971,AMPA glutamate receptor activity,1
1914,GO:0044209,AMP salvage,1
1915,GO:0006167,AMP biosynthetic process,1
1916,GO:0043531,ADP binding,1
1917,GO:0031672,A band,1
1918,GO:0047598,7-dehydrocholesterol reductase activity,1
1919,GO:0047144,2-acylglycerol-3-phosphate O-acyltransferase activity,1
1920,GO:0005545,1-phosphatidylinositol binding,1
1921,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,1
1922,GO:0070626,(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity,1
1923,GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,1
1924,GO:0097294,'de novo' XMP biosynthetic process,1
1925,GO:0043273,CTPase activity,1
1926,GO:0015030,Cajal body,1
1927,GO:0070779,D-aspartate import across plasma membrane,1
1928,GO:0031748,D1 dopamine receptor binding,1
1929,GO:0046710,GDP metabolic process,1
1930,GO:0016917,GABA receptor activity,1
1931,GO:0000086,G2/M transition of mitotic cell cycle,1
1932,GO:0000082,G1/S transition of mitotic cell cycle,1
1933,GO:0031683,G-protein beta/gamma-subunit complex binding,1
1934,GO:0031821,G protein-coupled serotonin receptor binding,1
1935,GO:0001664,G protein-coupled receptor binding,1
1936,GO:0003925,G protein activity,1
1937,GO:0090543,Flemming body,1
1938,GO:0070371,ERK1 and ERK2 cascade,1
1939,GO:0038127,ERBB signaling pathway,1
1940,GO:0036503,ERAD pathway,1
1941,GO:0070888,E-box binding,1
1942,GO:0001217,DNA-binding transcription repressor activity,1
1943,GO:0015616,DNA translocase activity,1
1944,GO:0006260,DNA replication,1
1945,GO:1990391,DNA repair complex,1
1946,GO:0006310,DNA recombination,1
1947,GO:0070182,DNA polymerase binding,1
1948,GO:0006346,DNA methylation-dependent heterochromatin formation,1
1949,GO:0032776,DNA methylation on cytosine,1
1950,GO:0043046,DNA methylation involved in gamete generation,1
1951,GO:0043045,DNA methylation involved in embryo development,1
1952,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",1
1953,GO:0000077,DNA damage checkpoint signaling,1
1954,GO:0003886,DNA (cytosine-5-)-methyltransferase activity,1
1955,GO:0031749,D2 dopamine receptor binding,1
1956,GO:0036135,Schwann cell migration,1
1957,GO:0060009,Sertoli cell development,1
1958,GO:1904954,canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation,1
1959,GO:0007412,axon target recognition,1
1960,GO:0006576,biogenic amine metabolic process,1
1961,GO:1990711,beta-catenin-ICAT complex,1
1962,GO:0030877,beta-catenin destruction complex,1
1963,GO:0031698,beta-2 adrenergic receptor binding,1
1964,GO:0047223,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",1
1965,GO:0031697,beta-1 adrenergic receptor binding,1
1966,GO:0048266,behavioral response to pain,1
1967,GO:0001662,behavioral fear response,1
1968,GO:0002209,behavioral defense response,1
1969,GO:0005604,basement membrane,1
1970,GO:0035578,azurophil granule lumen,1
1971,GO:0019896,axonal transport of mitochondrion,1
1972,GO:0043679,axon terminus,1
1973,GO:0016199,axon midline choice point recognition,1
1974,GO:0016327,apicolateral plasma membrane,1
1975,GO:0003401,axis elongation,1
1976,GO:0000421,autophagosome membrane,1
1977,GO:0005776,autophagosome,1
1978,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,1
1979,GO:0003283,atrial septum development,1
1980,GO:0086066,atrial cardiac muscle cell to AV node cell communication,1
1981,GO:0032279,asymmetric synapse,1
1982,GO:0055059,asymmetric neuroblast division,1
1983,GO:0036520,astrocyte-dopaminergic neuron signaling,1
1984,GO:0097450,astrocyte end-foot,1
1985,GO:0014002,astrocyte development,1
1986,GO:0017162,aryl hydrocarbon receptor binding,1
1987,GO:0048844,artery morphogenesis,1
1988,GO:0008150,biological_process,1
1989,GO:0001835,blastocyst hatching,1
1990,GO:0008015,blood circulation,1
1991,GO:0072562,blood microparticle,1
1992,GO:0044338,canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation,1
1993,GO:0060219,camera-type eye photoreceptor cell differentiation,1
1994,GO:0044305,calyx of Held,1
1995,GO:0035585,calcium-mediated signaling using extracellular calcium source,1
1996,GO:0017156,calcium-ion regulated exocytosis,1
1997,GO:0048306,calcium-dependent protein binding,1
1998,GO:0048791,calcium ion-regulated exocytosis of neurotransmitter,1
1999,GO:0060402,calcium ion transport into cytosol,1
2000,GO:0006816,calcium ion transport,1
2001,GO:0061577,calcium ion transmembrane transport via high voltage-gated calcium channel,1
2002,GO:0070509,calcium ion import,1
2003,GO:0055074,calcium ion homeostasis,1
2004,GO:0005262,calcium channel activity,1
2005,GO:0033173,calcineurin-NFAT signaling cascade,1
2006,GO:0019934,cGMP-mediated signaling,1
2007,GO:0031526,brush border membrane,1
2008,GO:0005903,brush border,1
2009,GO:0016132,brassinosteroid biosynthetic process,1
2010,GO:0048755,branching morphogenesis of a nerve,1
2011,GO:0001658,branching involved in ureteric bud morphogenesis,1
2012,GO:0060444,branching involved in mammary gland duct morphogenesis,1
2013,GO:0001569,branching involved in blood vessel morphogenesis,1
2014,GO:0009081,branched-chain amino acid metabolic process,1
2015,GO:0009083,branched-chain amino acid catabolic process,1
2016,GO:0003360,brainstem development,1
2017,GO:0045453,bone resorption,1
2018,GO:0060349,bone morphogenesis,1
2019,GO:0097190,apoptotic signaling pathway,1
2020,GO:0045176,apical protein localization,1
2021,GO:0048188,Set1C/COMPASS complex,1
2022,GO:0038202,TORC1 signaling,1
2023,GO:0001675,acrosome assembly,1
2024,GO:0060478,acrosomal vesicle exocytosis,1
2025,GO:0002080,acrosomal membrane,1
2026,GO:0090425,acinar cell differentiation,1
2027,GO:0008375,acetylglucosaminyltransferase activity,1
2028,GO:0006085,acetyl-CoA biosynthetic process,1
2029,GO:0003987,acetate-CoA ligase activity,1
2030,GO:0033277,abortive mitotic cell cycle,1
2031,GO:0047323,[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity,1
2032,GO:0001741,XY body,1
2033,GO:1990909,Wnt signalosome,1
2034,GO:0048014,Tie signaling pathway,1
2035,GO:0031932,TORC2 complex,1
2036,GO:0031931,TORC1 complex,1
2037,GO:0045177,apical part of cell,1
2038,GO:0031929,TOR signaling,1
2039,GO:0001156,TFIIIC-class transcription factor complex binding,1
2040,GO:0001097,TFIIH-class transcription factor complex binding,1
2041,GO:0001093,TFIIB-class transcription factor binding,1
2042,GO:0033292,T-tubule organization,1
2043,GO:0042088,T-helper 1 type immune response,1
2044,GO:0002296,T-helper 1 cell lineage commitment,1
2045,GO:0061470,T follicular helper cell differentiation,1
2046,GO:0043029,T cell homeostasis,1
2047,GO:0030217,T cell differentiation,1
2048,GO:0031295,T cell costimulation,1
2049,GO:0000812,Swr1 complex,1
2050,GO:0070822,Sin3-type complex,1
2051,GO:0030042,actin filament depolymerization,1
2052,GO:0003785,actin monomer binding,1
2053,GO:0001508,action potential,1
2054,GO:0097202,activation of cysteine-type endopeptidase activity,1
2055,GO:0043296,apical junction complex,1
2056,GO:0035909,aorta morphogenesis,1
2057,GO:0008089,anterograde axonal transport,1
2058,GO:0099641,anterograde axonal protein transport,1
2059,GO:0030521,androgen receptor signaling pathway,1
2060,GO:0048856,anatomical structure development,1
2061,GO:0031145,anaphase-promoting complex-dependent catabolic process,1
2062,GO:0010997,anaphase-promoting complex binding,1
2063,GO:0034205,amyloid-beta formation,1
2064,GO:1990000,amyloid fibril formation,1
2065,GO:0009063,amino acid catabolic process,1
2066,GO:0008652,amino acid biosynthetic process,1
2067,GO:0035881,amacrine cell differentiation,1
2068,GO:0000380,"alternative mRNA splicing, via spliceosome",1
2069,GO:0045294,alpha-catenin binding,1
2070,GO:0051393,alpha-actinin binding,1
2071,GO:0035973,aggrephagy,1
2072,GO:0009060,aerobic respiration,1
2073,GO:0007512,adult heart development,1
2074,GO:0030325,adrenal gland development,1
2075,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,1
2076,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,1
2077,GO:1990845,adaptive thermogenesis,1
2078,GO:0002250,adaptive immune response,1
2079,GO:0032147,activation of protein kinase activity,1
2080,GO:0032148,activation of protein kinase B activity,1
2081,GO:0002218,activation of innate immune response,1
2082,GO:0033290,eukaryotic 48S preinitiation complex,1
2083,GO:0005852,eukaryotic translation initiation factor 3 complex,1
2084,GO:0004438,phosphatidylinositol-3-phosphate phosphatase activity,1
2085,GO:0060125,negative regulation of growth hormone secretion,1
2086,GO:0002686,negative regulation of leukocyte migration,1
2087,GO:0033673,negative regulation of kinase activity,1
2088,GO:0010839,negative regulation of keratinocyte proliferation,1
2089,GO:0051548,negative regulation of keratinocyte migration,1
2090,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,1
2091,GO:0032688,negative regulation of interferon-beta production,1
2092,GO:0046627,negative regulation of insulin receptor signaling pathway,1
2093,GO:0050728,negative regulation of inflammatory response,1
2094,GO:0031064,negative regulation of histone deacetylation,1
2095,GO:0051573,negative regulation of histone H3-K9 methylation,1
2096,GO:1901675,negative regulation of histone H3-K27 acetylation,1
2097,GO:1901315,negative regulation of histone H2A K63-linked ubiquitination,1
2098,GO:0035331,negative regulation of hippo signaling,1
2099,GO:0045721,negative regulation of gluconeogenesis,1
2100,GO:1900453,negative regulation of long-term synaptic depression,1
2101,GO:0051895,negative regulation of focal adhesion assembly,1
2102,GO:0010764,negative regulation of fibroblast migration,1
2103,GO:2000270,negative regulation of fibroblast apoptotic process,1
2104,GO:0045599,negative regulation of fat cell differentiation,1
2105,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,1
2106,GO:0045647,negative regulation of erythrocyte differentiation,1
2107,GO:0010719,negative regulation of epithelial to mesenchymal transition,1
2108,GO:0050680,negative regulation of epithelial cell proliferation,1
2109,GO:0006189,'de novo' IMP biosynthetic process,1
2110,GO:2000780,negative regulation of double-strand break repair,1
2111,GO:0061002,negative regulation of dendritic spine morphogenesis,1
2112,GO:1902951,negative regulation of dendritic spine maintenance,1
2113,GO:1903860,negative regulation of dendrite extension,1
2114,GO:0051055,negative regulation of lipid biosynthetic process,1
2115,GO:1902373,negative regulation of mRNA catabolic process,1
2116,GO:0097194,execution phase of apoptosis,1
2117,GO:0046929,negative regulation of neurotransmitter secretion,1
2118,GO:0051151,negative regulation of smooth muscle cell differentiation,1
2119,GO:0090071,negative regulation of ribosome biogenesis,1
2120,GO:0002091,negative regulation of receptor internalization,1
2121,GO:0061188,negative regulation of rDNA heterochromatin formation,1
2122,GO:0033234,negative regulation of protein sumoylation,1
2123,GO:1900181,negative regulation of protein localization to nucleus,1
2124,GO:1902817,negative regulation of protein localization to microtubule,1
2125,GO:0042308,negative regulation of protein import into nucleus,1
2126,GO:0042177,negative regulation of protein catabolic process,1
2127,GO:0032515,negative regulation of phosphoprotein phosphatase activity,1
2128,GO:0033137,negative regulation of peptidyl-serine phosphorylation,1
2129,GO:0030279,negative regulation of ossification,1
2130,GO:0046621,negative regulation of organ growth,1
2131,GO:1904800,negative regulation of neuron remodeling,1
2132,GO:1904908,"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric",1
2133,GO:2001223,negative regulation of neuron migration,1
2134,GO:0045665,negative regulation of neuron differentiation,1
2135,GO:0007406,negative regulation of neuroblast proliferation,1
2136,GO:0045638,negative regulation of myeloid cell differentiation,1
2137,GO:0031642,negative regulation of myelination,1
2138,GO:0040015,negative regulation of multicellular organism growth,1
2139,GO:0045976,"negative regulation of mitotic cell cycle, embryonic",1
2140,GO:1901525,negative regulation of mitophagy,1
2141,GO:0031115,negative regulation of microtubule polymerization,1
2142,GO:0007026,negative regulation of microtubule depolymerization,1
2143,GO:1902894,negative regulation of miRNA transcription,1
2144,GO:0003340,negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,1
2145,GO:0070667,negative regulation of mast cell proliferation,1
2146,GO:2000171,negative regulation of dendrite development,1
2147,GO:1902260,negative regulation of delayed rectifier potassium channel activity,1
2148,GO:2000766,negative regulation of cytoplasmic translation,1
2149,GO:0050881,musculoskeletal movement,1
2150,GO:0043392,negative regulation of DNA binding,1
2151,GO:0030514,negative regulation of BMP signaling pathway,1
2152,GO:0030889,negative regulation of B cell proliferation,1
2153,GO:0002903,negative regulation of B cell apoptotic process,1
2154,GO:0032780,negative regulation of ATP-dependent activity,1
2155,GO:0043320,natural killer cell degranulation,1
2156,GO:0017020,myosin phosphatase regulator activity,1
2157,GO:0032036,myosin heavy chain binding,1
2158,GO:0051450,myoblast proliferation,1
2159,GO:0048625,myoblast fate commitment,1
2160,GO:0002318,myeloid progenitor cell differentiation,1
2161,GO:0097529,myeloid leukocyte migration,1
2162,GO:0035749,myelin sheath adaxonal region,1
2163,GO:0007521,muscle cell fate determination,1
2164,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,1
2165,GO:0010657,muscle cell apoptotic process,1
2166,GO:0033555,multicellular organismal response to stress,1
2167,GO:0048609,multicellular organismal reproductive process,1
2168,GO:0007275,multicellular organism development,1
2169,GO:0001738,morphogenesis of a polarized epithelium,1
2170,GO:0001763,morphogenesis of a branching structure,1
2171,GO:0035520,monoubiquitinated protein deubiquitination,1
2172,GO:0042117,monocyte activation,1
2173,GO:0044830,modulation by host of viral RNA genome replication,1
2174,GO:1990023,mitotic spindle midzone,1
2175,GO:1990498,mitotic spindle microtubule,1
2176,GO:0051228,mitotic spindle disassembly,1
2177,GO:0007084,mitotic nuclear membrane reassembly,1
2178,GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator",1
2179,GO:1905642,negative regulation of DNA methylation,1
2180,GO:0090310,negative regulation of DNA methylation-dependent heterochromatin formation,1
2181,GO:0070373,negative regulation of ERK1 and ERK2 cascade,1
2182,GO:0051463,negative regulation of cortisol secretion,1
2183,GO:0042754,negative regulation of circadian rhythm,1
2184,GO:2000773,negative regulation of cellular senescence,1
2185,GO:0090288,negative regulation of cellular response to growth factor stimulus,1
2186,GO:0045763,negative regulation of cellular amino acid metabolic process,1
2187,GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin,1
2188,GO:0045794,negative regulation of cell volume,1
2189,GO:1902807,negative regulation of cell cycle G1/S phase transition,1
2190,GO:0007162,negative regulation of cell adhesion,1
2191,GO:0060044,negative regulation of cardiac muscle cell proliferation,1
2192,GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,1
2193,GO:2000173,negative regulation of branching morphogenesis of a nerve,1
2194,GO:0048681,negative regulation of axon regeneration,1
2195,GO:0048712,negative regulation of astrocyte differentiation,1
2196,GO:0002674,negative regulation of acute inflammatory response,1
2197,GO:0032926,negative regulation of activin receptor signaling pathway,1
2198,GO:0051126,negative regulation of actin nucleation,1
2199,GO:0032232,negative regulation of actin filament bundle assembly,1
2200,GO:0030178,negative regulation of Wnt signaling pathway,1
2201,GO:0042130,negative regulation of T cell proliferation,1
2202,GO:1900148,negative regulation of Schwann cell migration,1
2203,GO:0035024,negative regulation of Rho protein signal transduction,1
2204,GO:0035021,negative regulation of Rac protein signal transduction,1
2205,GO:1901223,negative regulation of NIK/NF-kappaB signaling,1
2206,GO:0043407,negative regulation of MAP kinase activity,1
2207,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,1
2208,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,1
2209,GO:2000737,negative regulation of stem cell differentiation,1
2210,GO:1902455,negative regulation of stem cell population maintenance,1
2211,GO:2000647,negative regulation of stem cell proliferation,1
2212,GO:0036035,osteoclast development,1
2213,GO:0018394,peptidyl-lysine acetylation,1
2214,GO:0051428,peptide hormone receptor binding,1
2215,GO:0140065,peptide butyryltransferase activity,1
2216,GO:0042277,peptide binding,1
2217,GO:0106226,peptide 2-hydroxyisobutyryltransferase activity,1
2218,GO:0007389,pattern specification process,1
2219,GO:0033270,paranode region of axon,1
2220,GO:0030913,paranodal junction assembly,1
2221,GO:0098688,parallel fiber to Purkinje cell synapse,1
2222,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",1
2223,GO:0060066,oviduct development,1
2224,GO:0001541,ovarian follicle development,1
2225,GO:0015271,outward rectifier potassium channel activity,1
2226,GO:0048599,oocyte development,1
2227,GO:0042974,nuclear retinoic acid receptor binding,1
2228,GO:0021553,olfactory nerve development,1
2229,GO:0042048,olfactory behavior,1
2230,GO:0098597,observational learning,1
2231,GO:0051647,nucleus localization,1
2232,GO:0031491,nucleosome binding,1
2233,GO:0006334,nucleosome assembly,1
2234,GO:0006913,nucleocytoplasmic transport,1
2235,GO:0006139,nucleobase-containing compound metabolic process,1
2236,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,1
2237,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",1
2238,GO:0070966,"nuclear-transcribed mRNA catabolic process, no-go decay",1
2239,GO:0042809,nuclear vitamin D receptor binding,1
2240,GO:0003707,nuclear steroid receptor activity,1
2241,GO:0140067,peptidyl-lysine butyrylation,1
2242,GO:0140066,peptidyl-lysine crotonylation,1
2243,GO:0018027,peptidyl-lysine dimethylation,1
2244,GO:0061921,peptidyl-lysine propionylation,1
2245,GO:0032266,phosphatidylinositol-3-phosphate binding,1
2246,GO:0051800,"phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity",1
2247,GO:0016314,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity",1
2248,GO:0046856,phosphatidylinositol dephosphorylation,1
2249,GO:0035091,phosphatidylinositol binding,1
2250,GO:0036149,phosphatidylinositol acyl-chain remodeling,1
2251,GO:0043548,phosphatidylinositol 3-kinase binding,1
2252,GO:0008429,phosphatidylethanolamine binding,1
2253,GO:0046470,phosphatidylcholine metabolic process,1
2254,GO:0031210,phosphatidylcholine binding,1
2255,GO:0036151,phosphatidylcholine acyl-chain remodeling,1
2256,GO:0019902,phosphatase binding,1
2257,GO:0016791,phosphatase activity,1
2258,GO:0004505,phenylalanine 4-monooxygenase activity,1
2259,GO:0001845,phagolysosome assembly,1
2260,GO:0030670,phagocytic vesicle membrane,1
2261,GO:0001891,phagocytic cup,1
2262,GO:0035357,peroxisome proliferator activated receptor signaling pathway,1
2263,GO:0042975,peroxisome proliferator activated receptor binding,1
2264,GO:0005721,pericentric heterochromatin,1
2265,GO:0060039,pericardium development,1
2266,GO:0035335,peptidyl-tyrosine dephosphorylation,1
2267,GO:0038083,peptidyl-tyrosine autophosphorylation,1
2268,GO:0035970,peptidyl-threonine dephosphorylation,1
2269,GO:0070262,peptidyl-serine dephosphorylation,1
2270,GO:0036289,peptidyl-serine autophosphorylation,1
2271,GO:0018023,peptidyl-lysine trimethylation,1
2272,GO:0035063,nuclear speck organization,1
