,GO_ID,GO_term,GO_term_Count
3918,GO:1990513,CLOCK-BMAL transcription complex,1
3919,GO:0006248,CMP catabolic process,1
3920,GO:0036430,CMP kinase activity,1
3921,GO:0030126,COPI vesicle coat,1
3922,GO:0070937,CRD-mediated mRNA stability complex,1
3923,GO:0031737,CX3C chemokine receptor binding,1
3924,GO:0046500,S-adenosylmethionine metabolic process,1
3925,GO:0008172,S-methyltransferase activity,1
3926,GO:0072378,"blood coagulation, fibrin clot formation",1
3927,GO:0030226,apolipoprotein receptor activity,1
3928,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,1
3929,GO:0002485,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent",1
3930,GO:0002491,antigen processing and presentation of endogenous peptide antigen via MHC class II,1
3931,GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,1
3932,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,1
3933,GO:0001547,antral ovarian follicle growth,1
3934,GO:0035909,aorta morphogenesis,1
3935,GO:0003180,aortic valve morphogenesis,1
3936,GO:0003383,apical constriction,1
3937,GO:0016327,apicolateral plasma membrane,1
3938,GO:0034188,apolipoprotein A-I receptor activity,1
3939,GO:0034185,apolipoprotein binding,1
3940,GO:0006309,apoptotic DNA fragmentation,1
3941,GO:0061760,antifungal innate immune response,1
3942,GO:1902742,apoptotic process involved in development,1
3943,GO:0061364,apoptotic process involved in luteolysis,1
3944,GO:0060057,apoptotic process involved in mammary gland involution,1
3945,GO:0060561,apoptotic process involved in morphogenesis,1
3946,GO:0047676,arachidonate-CoA ligase activity,1
3947,GO:0070016,armadillo repeat domain binding,1
3948,GO:0015173,aromatic amino acid transmembrane transporter activity,1
3949,GO:0019438,aromatic compound biosynthetic process,1
3950,GO:0019439,aromatic compound catabolic process,1
3951,GO:0004058,aromatic-L-amino-acid decarboxylase activity,1
3952,GO:0048844,artery morphogenesis,1
3953,GO:0014824,artery smooth muscle contraction,1
3954,GO:0003823,antigen binding,1
3955,GO:1990048,anterograde neuronal dense core vesicle transport,1
3956,GO:0044548,S100 protein binding,1
3957,GO:0048646,anatomical structure formation involved in morphogenesis,1
3958,GO:0006520,amino acid metabolic process,1
3959,GO:0006865,amino acid transport,1
3960,GO:1990184,amino acid transport complex,1
3961,GO:0004047,aminomethyltransferase activity,1
3962,GO:0072488,ammonium transmembrane transport,1
3963,GO:0008519,ammonium transmembrane transporter activity,1
3964,GO:1904930,amphisome membrane,1
3965,GO:1990000,amyloid fibril formation,1
3966,GO:0042987,amyloid precursor protein catabolic process,1
3967,GO:0150093,amyloid-beta clearance by transcytosis,1
3968,GO:0050435,amyloid-beta metabolic process,1
3969,GO:0005680,anaphase-promoting complex,1
3970,GO:0005497,androgen binding,1
3971,GO:0098971,anterograde dendritic transport of neurotransmitter receptor complex,1
3972,GO:0060978,angiogenesis involved in coronary vascular morphogenesis,1
3973,GO:0002003,angiotensin maturation,1
3974,GO:0004945,angiotensin type II receptor activity,1
3975,GO:0002033,angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure,1
3976,GO:0048645,animal organ formation,1
3977,GO:0005253,anion channel activity,1
3978,GO:0098656,anion transmembrane transport,1
3979,GO:0071532,ankyrin repeat binding,1
3980,GO:0005642,annulate lamellae,1
3981,GO:1905070,anterior visceral endoderm cell migration,1
3982,GO:0033564,anterior/posterior axon guidance,1
3983,GO:0098957,anterograde axonal transport of mitochondrion,1
3984,GO:0034751,aryl hydrocarbon receptor complex,1
3985,GO:0004063,aryldialkylphosphatase activity,1
3986,GO:0004064,arylesterase activity,1
3987,GO:0019483,beta-alanine biosynthetic process,1
3988,GO:0045180,basal cortex,1
3989,GO:0097441,basal dendrite,1
3990,GO:0150020,basal dendrite arborization,1
3991,GO:0150019,basal dendrite morphogenesis,1
3992,GO:0045175,basal protein localization,1
3993,GO:1990822,basic amino acid transmembrane transport,1
3994,GO:0015174,basic amino acid transmembrane transporter activity,1
3995,GO:0048149,behavioral response to ethanol,1
3996,GO:0048266,behavioral response to pain,1
3997,GO:0030156,benzodiazepine receptor binding,1
3998,GO:0031698,beta-2 adrenergic receptor binding,1
3999,GO:0030881,beta-2-microglobulin binding,1
4000,GO:0004941,beta2-adrenergic receptor activity,1
4001,GO:0009066,aspartate family amino acid metabolic process,1
4002,GO:0015701,bicarbonate transport,1
4003,GO:0015721,bile acid and bile salt transport,1
4004,GO:0006699,bile acid biosynthetic process,1
4005,GO:0038183,bile acid signaling pathway,1
4006,GO:0015125,bile acid transmembrane transporter activity,1
4007,GO:0007339,binding of sperm to zona pellucida,1
4008,GO:0006576,biogenic amine metabolic process,1
4009,GO:0051702,biological process involved in interaction with symbiont,1
4010,GO:0047710,bis(5'-adenosyl)-triphosphatase activity,1
4011,GO:0001825,blastocyst formation,1
4012,GO:0032059,bleb,1
4013,GO:0072377,"blood coagulation, common pathway",1
4014,GO:0051016,barbed-end actin filament capping,1
4015,GO:0035577,azurophil granule membrane,1
4016,GO:0060385,axonogenesis involved in innervation,1
4017,GO:1990718,axonemal central pair projection,1
4018,GO:0006531,aspartate metabolic process,1
4019,GO:0015810,aspartate transmembrane transport,1
4020,GO:0000515,"aspartate:glutamate, proton antiporter activity",1
4021,GO:0048143,astrocyte activation,1
4022,GO:0002265,astrocyte activation involved in immune response,1
4023,GO:0036520,astrocyte-dopaminergic neuron signaling,1
4024,GO:0008356,asymmetric cell division,1
4025,GO:0003289,atrial septum primum morphogenesis,1
4026,GO:0003290,atrial septum secundum morphogenesis,1
4027,GO:0036302,atrioventricular canal development,1
4028,GO:0003190,atrioventricular valve formation,1
4029,GO:0031223,auditory behavior,1
4030,GO:0060088,auditory receptor cell stereocilium organization,1
4031,GO:0035425,autocrine signaling,1
4032,GO:0005776,autophagosome,1
4033,GO:0000045,autophagosome assembly,1
4034,GO:0097352,autophagosome maturation,1
4035,GO:0000421,autophagosome membrane,1
4036,GO:1905037,autophagosome organization,1
4037,GO:0030849,autosome,1
4038,GO:0016199,axon midline choice point recognition,1
4039,GO:0044308,axonal spine,1
4040,GO:0099088,axonal transport of messenger ribonucleoprotein complex,1
4041,GO:1990716,axonemal central apparatus,1
4042,GO:1904158,axonemal central apparatus assembly,1
4043,GO:0089718,amino acid import across plasma membrane,1
4044,GO:0009063,amino acid catabolic process,1
4045,GO:0015842,aminergic neurotransmitter loading into synaptic vesicle,1
4046,GO:0015786,UDP-glucose transmembrane transport,1
4047,GO:1990071,TRAPPII protein complex,1
4048,GO:0030957,Tat protein binding,1
4049,GO:0005685,U1 snRNP,1
4050,GO:0034693,U11/U12 snRNP,1
4051,GO:0005689,U12-type spliceosomal complex,1
4052,GO:0005686,U2 snRNP,1
4053,GO:0071007,U2-type catalytic step 2 spliceosome,1
4054,GO:1903241,U2-type prespliceosome assembly,1
4055,GO:0005684,U2-type spliceosomal complex,1
4056,GO:0034511,U3 snoRNA binding,1
4057,GO:0072334,UDP-galactose transmembrane transport,1
4058,GO:0005459,UDP-galactose transmembrane transporter activity,1
4059,GO:0005460,UDP-glucose transmembrane transporter activity,1
4060,GO:0001507,acetylcholine catabolic process in synaptic cleft,1
4061,GO:0046050,UMP catabolic process,1
4062,GO:0033862,UMP kinase activity,1
4063,GO:1990696,USH2 complex,1
4064,GO:0009650,UV protection,1
4065,GO:0031894,V1A vasopressin receptor binding,1
4066,GO:1904953,Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation,1
4067,GO:0000805,X chromosome,1
4068,GO:0001741,XY body,1
4069,GO:0000806,Y chromosome,1
4070,GO:0008467,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity,1
4071,GO:0003988,acetyl-CoA C-acyltransferase activity,1
4072,GO:0050633,acetyl-CoA C-myristoyltransferase activity,1
4073,GO:0030008,TRAPP complex,1
4074,GO:0038203,TORC2 signaling,1
4075,GO:0038202,TORC1 signaling,1
4076,GO:0031929,TOR signaling,1
4077,GO:0086015,SA node cell action potential,1
4078,GO:0086018,SA node cell to atrial cardiac muscle cell signaling,1
4079,GO:0031209,SCAR complex,1
4080,GO:0046695,SLIK (SAGA-like) complex,1
4081,GO:0071141,SMAD protein complex,1
4082,GO:0007183,SMAD protein complex assembly,1
4083,GO:0035493,SNARE complex assembly,1
4084,GO:0097677,STAT family protein binding,1
4085,GO:0019948,SUMO activating enzyme activity,1
4086,GO:0031510,SUMO activating enzyme complex,1
4087,GO:0061665,SUMO ligase activity,1
4088,GO:0019789,SUMO transferase activity,1
4089,GO:0070603,SWI/SNF superfamily-type complex,1
4090,GO:0060009,Sertoli cell development,1
4091,GO:0016580,Sin3 complex,1
4092,GO:0030915,Smc5-Smc6 complex,1
4093,GO:0060061,Spemann organizer formation,1
4094,GO:0010818,T cell chemotaxis,1
4095,GO:0002360,T cell lineage commitment,1
4096,GO:0002419,T cell mediated cytotoxicity directed against tumor cell target,1
4097,GO:0033153,T cell receptor V(D)J recombination,1
4098,GO:0042088,T-helper 1 type immune response,1
4099,GO:0072538,T-helper 17 type immune response,1
4100,GO:0062061,TAP complex binding,1
4101,GO:0071847,TNFSF11-mediated signaling pathway,1
4102,GO:0006581,acetylcholine catabolic process,1
4103,GO:0003990,acetylcholinesterase activity,1
4104,GO:0043176,amine binding,1
4105,GO:0008344,adult locomotory behavior,1
4106,GO:0010855,adenylate cyclase inhibitor activity,1
4107,GO:0086023,adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process,1
4108,GO:0007197,adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,1
4109,GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway,1
4110,GO:0004019,adenylosuccinate synthase activity,1
4111,GO:0047627,adenylylsulfatase activity,1
4112,GO:0047352,adenylylsulfate-ammonia adenylyltransferase activity,1
4113,GO:0034333,adherens junction assembly,1
4114,GO:0055100,adiponectin binding,1
4115,GO:0060612,adipose tissue development,1
4116,GO:0071875,adrenergic receptor signaling pathway,1
4117,GO:0008343,adult feeding behavior,1
4118,GO:0009060,aerobic respiration,1
4119,GO:0008375,acetylglucosaminyltransferase activity,1
4120,GO:0016235,aggresome,1
4121,GO:0070842,aggresome assembly,1
4122,GO:0032328,alanine transport,1
4123,GO:0005658,alpha DNA polymerase:primase complex,1
4124,GO:0016964,alpha-2 macroglobulin receptor activity,1
4125,GO:0003828,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity",1
4126,GO:0046633,alpha-beta T cell proliferation,1
4127,GO:0045294,alpha-catenin binding,1
4128,GO:0071133,alpha9-beta1 integrin-ADAM8 complex,1
4129,GO:0035868,alphav-beta3 integrin-HMGB1 complex,1
4130,GO:0035867,alphav-beta3 integrin-IGF-1-IGF1R complex,1
4131,GO:0071062,alphav-beta3 integrin-vitronectin complex,1
4132,GO:0010856,adenylate cyclase activator activity,1
4133,GO:0046085,adenosine metabolic process,1
4134,GO:0004001,adenosine kinase activity,1
4135,GO:0004000,adenosine deaminase activity,1
4136,GO:0017096,acetylserotonin O-methyltransferase activity,1
4137,GO:0015172,acidic amino acid transmembrane transporter activity,1
4138,GO:0001675,acrosome assembly,1
4139,GO:0032432,actin filament bundle,1
4140,GO:0051017,actin filament bundle assembly,1
4141,GO:0030042,actin filament depolymerization,1
4142,GO:0051014,actin filament severing,1
4143,GO:0045010,actin nucleation,1
4144,GO:0008154,actin polymerization or depolymerization,1
4145,GO:0042805,actinin binding,1
4146,GO:0001508,action potential,1
4147,GO:0050798,activated T cell proliferation,1
4148,GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,1
4149,GO:0060466,activation of meiosis involved in egg activation,1
4150,GO:0060520,activation of prostate induction by androgen receptor signaling pathway,1
4151,GO:0007171,activation of transmembrane receptor protein tyrosine kinase activity,1
4152,GO:0048185,activin binding,1
4153,GO:0032924,activin receptor signaling pathway,1
4154,GO:0032444,activin responsive factor complex,1
4155,GO:0005826,actomyosin contractile ring,1
4156,GO:0102007,acyl-L-homoserine-lactone lactonohydrolase activity,1
4157,GO:0047372,acylglycerol lipase activity,1
4158,GO:0016746,acyltransferase activity,1
4159,GO:0043530,adenosine 5'-monophosphoramidase activity,1
4160,GO:0006154,adenosine catabolic process,1
4161,GO:0140328,floppase activity,1
4162,GO:0016600,flotillin complex,1
4163,GO:0042044,fluid transport,1
4164,GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,1
4165,GO:0150079,negative regulation of neuroinflammatory response,1
4166,GO:1901215,negative regulation of neuron death,1
4167,GO:2001223,negative regulation of neuron migration,1
4168,GO:0090024,negative regulation of neutrophil chemotaxis,1
4169,GO:0010751,negative regulation of nitric oxide mediated signal transduction,1
4170,GO:0051001,negative regulation of nitric-oxide synthase activity,1
4171,GO:0070433,negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,1
4172,GO:0046621,negative regulation of organ growth,1
4173,GO:0033689,negative regulation of osteoblast proliferation,1
4174,GO:2001205,negative regulation of osteoclast development,1
4175,GO:0045671,negative regulation of osteoclast differentiation,1
4176,GO:1903202,negative regulation of oxidative stress-induced cell death,1
4177,GO:1903204,negative regulation of oxidative stress-induced neuron death,1
4178,GO:0007406,negative regulation of neuroblast proliferation,1
4179,GO:1903377,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,1
4180,GO:1903753,negative regulation of p38MAPK cascade,1
4181,GO:0090188,negative regulation of pancreatic juice secretion,1
4182,GO:0060394,negative regulation of pathway-restricted SMAD protein phosphorylation,1
4183,GO:0060407,negative regulation of penile erection,1
4184,GO:1902309,negative regulation of peptidyl-serine dephosphorylation,1
4185,GO:0033140,negative regulation of peptidyl-serine phosphorylation of STAT protein,1
4186,GO:0010801,negative regulation of peptidyl-threonine phosphorylation,1
4187,GO:1900138,negative regulation of phospholipase A2 activity,1
4188,GO:0032515,negative regulation of phosphoprotein phosphatase activity,1
4189,GO:0046533,negative regulation of photoreceptor cell differentiation,1
4190,GO:0034445,negative regulation of plasma lipoprotein oxidation,1
4191,GO:0050768,negative regulation of neurogenesis,1
4192,GO:0050925,negative regulation of negative chemotaxis,1
4193,GO:0032689,negative regulation of type II interferon production,1
4194,GO:0002906,negative regulation of mature B cell apoptotic process,1
4195,GO:0032369,negative regulation of lipid transport,1
4196,GO:0050748,negative regulation of lipoprotein metabolic process,1
4197,GO:0140744,negative regulation of lncRNA transcription,1
4198,GO:0010748,negative regulation of long-chain fatty acid import across plasma membrane,1
4199,GO:1900272,negative regulation of long-term synaptic potentiation,1
4200,GO:1905598,negative regulation of low-density lipoprotein receptor activity,1
4201,GO:1901491,negative regulation of lymphangiogenesis,1
4202,GO:0050672,negative regulation of lymphocyte proliferation,1
4203,GO:0048025,"negative regulation of mRNA splicing, via spliceosome",1
4204,GO:0010745,negative regulation of macrophage derived foam cell differentiation,1
4205,GO:0033600,negative regulation of mammary gland epithelial cell proliferation,1
4206,GO:0033004,negative regulation of mast cell activation,1
4207,GO:0045835,negative regulation of meiotic nuclear division,1
4208,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,1
4209,GO:2000791,negative regulation of mesenchymal cell proliferation involved in lung development,1
4210,GO:1905049,negative regulation of metallopeptidase activity,1
4211,GO:1904150,negative regulation of microglial cell mediated cytotoxicity,1
4212,GO:0031111,negative regulation of microtubule polymerization or depolymerization,1
4213,GO:0010637,negative regulation of mitochondrial fusion,1
4214,GO:0035795,negative regulation of mitochondrial membrane permeability,1
4215,GO:0071638,negative regulation of monocyte chemotactic protein-1 production,1
4216,GO:2000438,negative regulation of monocyte extravasation,1
4217,GO:0070256,negative regulation of mucus secretion,1
4218,GO:0040015,negative regulation of multicellular organism growth,1
4219,GO:0045662,negative regulation of myoblast differentiation,1
4220,GO:0010832,negative regulation of myotube differentiation,1
4221,GO:0090331,negative regulation of platelet aggregation,1
4222,GO:2000587,negative regulation of platelet-derived growth factor receptor-beta signaling pathway,1
4223,GO:1905875,negative regulation of postsynaptic density organization,1
4224,GO:1904357,negative regulation of telomere maintenance via telomere lengthening,1
4225,GO:2000737,negative regulation of stem cell differentiation,1
4226,GO:2000647,negative regulation of stem cell proliferation,1
4227,GO:0051964,negative regulation of synapse assembly,1
4228,GO:0032229,"negative regulation of synaptic transmission, GABAergic",1
4229,GO:0032223,"negative regulation of synaptic transmission, cholinergic",1
4230,GO:1903422,negative regulation of synaptic vesicle recycling,1
4231,GO:0003085,negative regulation of systemic arterial blood pressure,1
4232,GO:1904430,negative regulation of t-circle formation,1
4233,GO:0051974,negative regulation of telomerase activity,1
4234,GO:0032205,negative regulation of telomere maintenance,1
4235,GO:0032208,negative regulation of telomere maintenance via recombination,1
4236,GO:0032214,negative regulation of telomere maintenance via semi-conservative replication,1
4237,GO:1903824,negative regulation of telomere single strand break repair,1
4238,GO:1901380,negative regulation of potassium ion transmembrane transport,1
4239,GO:1905839,negative regulation of telomeric D-loop disassembly,1
4240,GO:2000805,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled",1
4241,GO:0070495,negative regulation of thrombin-activated receptor signaling pathway,1
4242,GO:0070244,negative regulation of thymocyte apoptotic process,1
4243,GO:0002644,negative regulation of tolerance induction,1
4244,GO:0034144,negative regulation of toll-like receptor 4 signaling pathway,1
4245,GO:0010944,negative regulation of transcription by competitive promoter binding,1
4246,GO:2000678,negative regulation of transcription regulatory region DNA binding,1
4247,GO:0045947,negative regulation of translational initiation,1
4248,GO:0051970,negative regulation of transmission of nerve impulse,1
4249,GO:0010897,negative regulation of triglyceride catabolic process,1
4250,GO:0032720,negative regulation of tumor necrosis factor production,1
4251,GO:1903671,negative regulation of sprouting angiogenesis,1
4252,GO:1904049,negative regulation of spontaneous neurotransmitter secretion,1
4253,GO:0032416,negative regulation of sodium:proton antiporter activity,1
4254,GO:0010766,negative regulation of sodium ion transport,1
4255,GO:1901017,negative regulation of potassium ion transmembrane transporter activity,1
4256,GO:1902283,negative regulation of primary amine oxidase activity,1
4257,GO:1901799,negative regulation of proteasomal protein catabolic process,1
4258,GO:0031953,negative regulation of protein autophosphorylation,1
4259,GO:2000009,negative regulation of protein localization to cell surface,1
4260,GO:1903077,negative regulation of protein localization to plasma membrane,1
4261,GO:0051248,negative regulation of protein metabolic process,1
4262,GO:0010955,negative regulation of protein processing,1
4263,GO:0045861,negative regulation of proteolysis,1
4264,GO:2000233,negative regulation of rRNA processing,1
4265,GO:2000378,negative regulation of reactive oxygen species metabolic process,1
4266,GO:1904893,negative regulation of receptor signaling pathway via STAT,1
4267,GO:0035814,negative regulation of renal sodium excretion,1
4268,GO:2000242,negative regulation of reproductive process,1
4269,GO:0048387,negative regulation of retinoic acid receptor signaling pathway,1
4270,GO:1900028,negative regulation of ruffle assembly,1
4271,GO:1904791,negative regulation of shelterin complex assembly,1
4272,GO:0009968,negative regulation of signal transduction,1
4273,GO:0045869,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate,1
4274,GO:0051058,negative regulation of small GTPase mediated signal transduction,1
4275,GO:0034392,negative regulation of smooth muscle cell apoptotic process,1
4276,GO:0051151,negative regulation of smooth muscle cell differentiation,1
4277,GO:2000098,negative regulation of smooth muscle cell-matrix adhesion,1
4278,GO:0045879,negative regulation of smoothened signaling pathway,1
4279,GO:1905381,negative regulation of snRNA transcription by RNA polymerase II,1
4280,GO:0002686,negative regulation of leukocyte migration,1
4281,GO:1902747,negative regulation of lens fiber cell differentiation,1
4282,GO:2000393,negative regulation of lamellipodium morphogenesis,1
4283,GO:0010812,negative regulation of cell-substrate adhesion,1
4284,GO:0060044,negative regulation of cardiac muscle cell proliferation,1
4285,GO:0055118,negative regulation of cardiac muscle contraction,1
4286,GO:1905305,negative regulation of cardiac myofibril assembly,1
4287,GO:0061037,negative regulation of cartilage development,1
4288,GO:0006933,negative regulation of cell adhesion involved in substrate-bound cell migration,1
4289,GO:0033629,negative regulation of cell adhesion mediated by integrin,1
4290,GO:1902807,negative regulation of cell cycle G1/S phase transition,1
4291,GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,1
4292,GO:0031345,negative regulation of cell projection organization,1
4293,GO:0045794,negative regulation of cell volume,1
4294,GO:0022408,negative regulation of cell-cell adhesion,1
4295,GO:0001953,negative regulation of cell-matrix adhesion,1
4296,GO:0046600,negative regulation of centriole replication,1
4297,GO:2000766,negative regulation of cytoplasmic translation,1
4298,GO:0047298,(S)-3-amino-2-methylpropionate transaminase activity,1
4299,GO:0045541,negative regulation of cholesterol biosynthetic process,1
4300,GO:0035562,negative regulation of chromatin binding,1
4301,GO:0042754,negative regulation of circadian rhythm,1
4302,GO:0042321,"negative regulation of circadian sleep/wake cycle, sleep",1
4303,GO:0050819,negative regulation of coagulation,1
4304,GO:0120163,negative regulation of cold-induced thermogenesis,1
4305,GO:0048671,negative regulation of collateral sprouting,1
4306,GO:0045957,"negative regulation of complement activation, alternative pathway",1
4307,GO:1905408,negative regulation of creatine transmembrane transporter activity,1
4308,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,1
4309,GO:2001268,negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,1
4310,GO:2000691,negative regulation of cardiac muscle cell myoblast differentiation,1
4311,GO:2000726,negative regulation of cardiac muscle cell differentiation,1
4312,GO:0050849,negative regulation of calcium-mediated signaling,1
4313,GO:1904878,negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,1
4314,GO:2000524,negative regulation of T cell costimulation,1
4315,GO:0045629,negative regulation of T-helper 2 cell differentiation,1
4316,GO:1903919,negative regulation of actin filament severing,1
4317,GO:0032926,negative regulation of activin receptor signaling pathway,1
4318,GO:0060169,negative regulation of adenosine receptor signaling pathway,1
4319,GO:0070164,negative regulation of adiponectin secretion,1
4320,GO:0062003,"negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity",1
4321,GO:0046636,negative regulation of alpha-beta T cell activation,1
4322,GO:1905035,negative regulation of antifungal innate immune response,1
4323,GO:0002578,negative regulation of antigen processing and presentation,1
4324,GO:0002581,negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,1
4325,GO:2000657,negative regulation of apolipoprotein binding,1
4326,GO:0032099,negative regulation of appetite,1
4327,GO:0061889,negative regulation of astrocyte activation,1
4328,GO:0048712,negative regulation of astrocyte differentiation,1
4329,GO:0045769,negative regulation of asymmetric cell division,1
4330,GO:0050771,negative regulation of axonogenesis,1
4331,GO:1903770,negative regulation of beta-galactosidase activity,1
4332,GO:0030195,negative regulation of blood coagulation,1
4333,GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,1
4334,GO:0045779,negative regulation of bone resorption,1
4335,GO:0010754,negative regulation of cGMP-mediated signaling,1
4336,GO:1901877,negative regulation of calcium ion binding,1
4337,GO:1905913,negative regulation of calcium ion export across plasma membrane,1
4338,GO:1902081,negative regulation of calcium ion import into sarcoplasmic reticulum,1
4339,GO:2001271,negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis,1
4340,GO:2000171,negative regulation of dendrite development,1
4341,GO:0051548,negative regulation of keratinocyte migration,1
4342,GO:0045608,negative regulation of inner ear auditory receptor cell differentiation,1
4343,GO:2000486,negative regulation of glutamine transport,1
4344,GO:1905098,negative regulation of guanyl-nucleotide exchange factor activity,1
4345,GO:0045822,negative regulation of heart contraction,1
4346,GO:0045611,negative regulation of hemocyte differentiation,1
4347,GO:0110091,negative regulation of hippocampal neuron apoptotic process,1
4348,GO:1901315,negative regulation of histone H2A K63-linked ubiquitination,1
4349,GO:1900113,negative regulation of histone H3-K9 trimethylation,1
4350,GO:0035067,negative regulation of histone acetylation,1
4351,GO:1903206,negative regulation of hydrogen peroxide-induced cell death,1
4352,GO:1901299,negative regulation of hydrogen peroxide-mediated programmed cell death,1
4353,GO:0051346,negative regulation of hydrolase activity,1
4354,GO:0045824,negative regulation of innate immune response,1
4355,GO:0033624,negative regulation of integrin activation,1
4356,GO:0002605,negative regulation of dendritic cell antigen processing and presentation,1
4357,GO:0045720,negative regulation of integrin biosynthetic process,1
4358,GO:0032690,negative regulation of interleukin-1 alpha production,1
4359,GO:0032691,negative regulation of interleukin-1 beta production,1
4360,GO:2000660,negative regulation of interleukin-1-mediated signaling pathway,1
4361,GO:0032693,negative regulation of interleukin-10 production,1
4362,GO:0032695,negative regulation of interleukin-12 production,1
4363,GO:0032717,negative regulation of interleukin-8 production,1
4364,GO:0033147,negative regulation of intracellular estrogen receptor signaling pathway,1
4365,GO:1905366,negative regulation of intralumenal vesicle formation,1
4366,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,1
4367,GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,1
4368,GO:1902219,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress,1
4369,GO:0014050,negative regulation of glutamate secretion,1
4370,GO:1904024,negative regulation of glucose catabolic process to lactate via pyruvate,1
4371,GO:0033132,negative regulation of glucokinase activity,1
4372,GO:0031947,negative regulation of glucocorticoid biosynthetic process,1
4373,GO:2001199,negative regulation of dendritic cell differentiation,1
4374,GO:0061002,negative regulation of dendritic spine morphogenesis,1
4375,GO:0051093,negative regulation of developmental process,1
4376,GO:0060160,negative regulation of dopamine receptor signaling pathway,1
4377,GO:2000780,negative regulation of double-strand break repair,1
4378,GO:0045806,negative regulation of endocytosis,1
4379,GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,1
4380,GO:1903382,negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway,1
4381,GO:2001027,negative regulation of endothelial cell chemotaxis,1
4382,GO:0010596,negative regulation of endothelial cell migration,1
4383,GO:0045605,negative regulation of epidermal cell differentiation,1
4384,GO:0030857,negative regulation of epithelial cell differentiation,1
4385,GO:2000795,negative regulation of epithelial cell proliferation involved in lung morphogenesis,1
4386,GO:1905778,negative regulation of exonuclease activity,1
4387,GO:1903542,negative regulation of exosomal secretion,1
4388,GO:0010716,negative regulation of extracellular matrix disassembly,1
4389,GO:0045599,negative regulation of fat cell differentiation,1
4390,GO:0070345,negative regulation of fat cell proliferation,1
4391,GO:0031999,negative regulation of fatty acid beta-oxidation,1
4392,GO:0045922,negative regulation of fatty acid metabolic process,1
4393,GO:2000270,negative regulation of fibroblast apoptotic process,1
4394,GO:0051895,negative regulation of focal adhesion assembly,1
4395,GO:1903597,negative regulation of gap junction assembly,1
4396,GO:0045814,"negative regulation of gene expression, epigenetic",1
4397,GO:0070093,negative regulation of glucagon secretion,1
4398,GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,1
4399,GO:0042532,negative regulation of tyrosine phosphorylation of STAT protein,1
4400,GO:0060392,negative regulation of SMAD protein signal transduction,1
4401,GO:1990443,peptidyl-threonine autophosphorylation,1
4402,GO:0060389,pathway-restricted SMAD protein phosphorylation,1
4403,GO:1904090,peptidase inhibitor complex,1
4404,GO:0043171,peptide catabolic process,1
4405,GO:0016486,peptide hormone processing,1
4406,GO:0051428,peptide hormone receptor binding,1
4407,GO:0006518,peptide metabolic process,1
4408,GO:0061733,peptide-lysine-N-acetyltransferase activity,1
4409,GO:0008241,peptidyl-dipeptidase activity,1
4410,GO:0140291,peptidyl-glutamate ADP-deribosylation,1
4411,GO:0018394,peptidyl-lysine acetylation,1
4412,GO:0034983,peptidyl-lysine deacetylation,1
4413,GO:0018401,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,1
4414,GO:0035970,peptidyl-threonine dephosphorylation,1
4415,GO:0048339,paraxial mesoderm development,1
4416,GO:0035335,peptidyl-tyrosine dephosphorylation,1
4417,GO:0005721,pericentric heterochromatin,1
4418,GO:0061974,perichondral bone morphogenesis,1
4419,GO:1990075,periciliary membrane compartment,1
4420,GO:0097356,perinucleolar compartment,1
